url,title,description,score,get_with_query,time_fetch,is_seed
https://chemrxiv.org/engage/chemrxiv/article-details/644a0651df78ec50157390c9,PMTransformer: Universal Transfer Learning and Cross-material Few-shot Learning in Porous Materials,"Porous materials have emerged as a promising solution for a wide range of energy and environmental applications. However, the asymmetric development in the field of MOFs has led to data imbalance when it comes to MOFs versus other porous materials such as COFs, PPNs, and zeolites. To address this issue, we introduce PMTransformer (Porous Material Transformer), a multi-modal pre-trained Transformer model pre-trained on a vast dataset of 1.9 million hypothetical porous materials, including metal-organic frameworks (MOFs), covalent-organic frameworks (COFs), porous polymer networks (PPNs), and zeolites. PMTransformer showcases remarkable transfer learning capabilities, resulting in state-of-the-art performance in predicting various porous material properties. To address the challenge of asymmetric data aggregation, we propose cross-material few-shot learning, which leverages the synergistic effect among different porous material classes to enhance fine-tuning performance with a limited number of examples. As a proof of concept, we demonstrate its effectiveness in predicting bandgap values of COFs using the available MOF data in the training set. Moreover, we established cross-material relationships in porous materials by predicting unseen properties of other classes of porous materials. Our approach presents a new pathway for understanding the underlying relationships between various classes of porous materials, paving the way toward a more comprehensive understanding and design of porous materials.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:41.850513,False
https://chemrxiv.org/engage/chemrxiv/article-details/6695846201103d79c51a16ef,Solvothermal Template-Induced Hierarchical Porosity in Covalent Organic Frameworks: A Pathway to Enhanced Diffusivity,"The rapid advancement of covalent organic frameworks (COFs) in recent years has firmly established them as a new class of molecularly precise and highly tuneable porous materials. However, compared to other porous materials, such as zeolites and metal-organic frameworks, the successful integration of hierarchical porosity into COFs remains largely unexplored. The challenge lies in identifying appropriate synthetic methods to introduce secondary pores without compromising the intrinsic structural porosity of COFs. In this study, we realize a template-induced synthetic methodology to facilitate the construction of hierarchically porous COFs (hCOFs). This novel approach utilizes commercially available zinc oxide nanoparticles as a hard template, enabling us to increase the total pore volume of a series of β-ketoenamine-linked COFs as well as an imine-based COF while preserving their surface areas. In addition to transmission electron microscopy and gas adsorption analyses, small-angle X-ray scattering and pulsed field gradient nuclear magnetic resonance techniques were employed to investigate the hierarchical porosity and diffusivity of guest molecules within hCOFs. Our study demonstrates that the hierarchically porous nature of hCOFs significantly reduces diffusion limitations, thus leading to simultaneous enhancements in adsorption capacity, diffusivity, and catalytic performance.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:42.043914,False
https://chemrxiv.org/engage/chemrxiv/article-details/65aad6159138d231614e009d,The Promise and Potential of Metal-Organic Frameworks and Covalent Organic Frameworks in Vaccine Nanotechnology,"The immune system’s complexity and ongoing evolutionary struggle against deleterious pathogens underscore the value of vaccination technologies, which have been bolstering human immunity for over two centuries. Despite noteworthy advancements over these 200 years, three areas remain recalcitrant to improvement owing to the environmental instability of the biomolecules used in vaccines—the challenges of formulating them into controlled release systems, their need for constant refrigeration to avoid loss of efficacy, and the requirement that they be delivered via needle owing to gastrointestinal incompatibility. Nanotechnology, particularly Metal-Organic Frameworks (MOFs) and Covalent Organic Frameworks (COFs), has emerged as a promising avenue for confronting these challenges, presenting a new frontier in vaccine development. Although these materials have been widely explored in the context of drug delivery, imaging, and cancer immunotherapy, their role in immunology and vaccine-related applications is a recent yet rapidly developing field. This review seeks to elucidate the prospective use of MOFs and COFs for biomaterial stabilization, eliminating the necessity for cold chains, enhancing antigen potency as adjuvants, and potentializing needle-free delivery of vaccines. It provides an expansive and critical viewpoint on this rapidly evolving field of research and emphasizes the vital contribution of chemists in driving further advancements.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:42.388969,False
https://chemrxiv.org/engage/chemrxiv/article-details/6614fa1191aefa6ce12c1bb2,Self-Diffusion of Acetonitrile in a Covalent Organic Framework: Simulation and Experiment,"Covalent Organic Frameworks have emerged as a new class of porous materials whose sorption properties have so far been studied primarily with physisorption techniques.  Quantifying the self-diffusion of guest molecules in the interior of their nanometer-sized pores allows for a better understanding of confinement effects or transport limitations and is thus vital for various applications ranging from molecular separation to catalysis. Using a combination of pulsed field gradient nuclear magnetic resonance (PFG NMR) measurements and molecular dynamics (MD) simulations we have probed the self-diffusion of acetonitrile in the 1.7 nm diameter pore channels of two imine-linked COFs (PI-3-COF) featuring different levels of crystallinity and porosity, between 270 K and 300 K. In the sample showing higher crystallinity and porosity, we observe clear evidence for anisotropic diffusion parallel to the pore channel direction as characterized by a diffusion coefficient of D_par = 6.1 × 10^-10 m2/s at T = 300 K, consistent with 1D transport. Self-diffusion in the pores vs. bulk liquid is thus reduced by a factor of 7.4, in good agreement with MD simulations which predict a reduction of the self-diffusion coefficient by a factor of 5.4 compared to the bulk liquid value, assuming an offset-stacked COF layer arrangement. In contrast, more frequent diffusion barriers give rise to isotropic, yet significantly reduced diffusivities in the low-porosity sample (D_B = 1.4 × 10^-11 m2/s at T = 300 K). Our multimodal study thus highlights the significant influence of real structure effects such as stacking faults and grain boundaries on the long-range diffusivity of molecular guest species, while suggesting efficient intracrystalline transport at short diffusion times.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:42.623657,False
https://chemrxiv.org/engage/chemrxiv/article-details/64b62833ae3d1a7b0de69d62,Inverse Design of Porous Materials: A Diffusion Model Approach,"The success of diffusion models in the field of image processing has propelled the creation of software such as Dall-E, Midjourney and Stable Diffusion, which are tools used for text-to-image generations. Mapping this workflow onto materials discovery, a new diffusion model was developed for the generation of pure silica zeolite, marking it the first application of diffusion models to porous materials. Our model demonstrates the ability to generate novel crystalline porous materials that are not present in the training dataset, while exhibiting exceptional performance in inverse design tasks targeted on various chemical properties including the void fraction, Henry coefficient and heat of adsorption. Comparing our model with a Generative Adversarial Network (GAN) revealed that the diffusion model outperforms the GAN in terms of structure validity, exhibiting an over 2,000-fold improvement in performance. We firmly believe that diffusion models (along with other deep generative models) hold immense potential in revolutionizing the design of new materials, and anticipate the wide extension of our model to other classes of porous materials.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:43.185355,False
https://chemrxiv.org/engage/chemrxiv/article-details/60c73f45337d6c76fde264fb,Intercalation of First Row Transition Metals inside Covalent-Organic Frameworks (COF): a Strategy to Fine Tune the Electronic Properties of Porous Crystalline Materials,"<div>Covalent organic frameworks (COFs) have emerged as an important class of nano-porous crystalline materials with many potential applications. They are  intriguing platforms for the design of porous skeletons with special functionality at the molecular level. However, despite their extraordinary properties, it is difficult to control their electronic properties, thus hindering the potential implementation in electronic devices. A new form of nanoporous material, COFs intercalated with first row transition metal is proposed to address this fundamental drawback - the lack of electronic tunability. Using first-principles calculations, we have designed 31 new COF materials <i>in-silico</i> by intercalating all of the first row transition metals (TMs) with boroxine-linked and triazine-linked COFs: COF-TM-x (where TM=Sc-Zn and x=3-5). This is a significant addition considering that only 187 experimentally COFs structures has been reported and characterized so far. We have investigated their structure and electronic properties. Specifically, we predict that COF's band gap and density of states (DOSs) can be controlled by intercalating first row transition metal atoms (TM: Sc - Zn) and fine tuned by the concentration of TMs. We also found that the $d$-subshell electron density of the TMs plays the main role in determining the electronic properties of the COFs. Thus intercalated-COFs provide a new strategy to control the electronic properties of materials within a porous network. This work opens up new avenues for the design of TM-intercalated materials with promising future applications in nanoporous electronic devices, where a high surface area coupled with fine-tuned electronic properties are desired.</div>",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:43.374983,False
https://chemrxiv.org/engage/chemrxiv/article-details/6657c27521291e5d1d9445fe,Solvation of Nanoscale Materials,"The utility of colloidal nanomaterials in energy storage devices, high-definition displays, and industrial coatings depends on their solution processibility and stability. Traditional theories of solvation and colloidal stability, namely Derjaguin- Landau-Verwey-Overbeek (DLVO) and Flory-Huggins theories, describe classical approaches to solvation and colloidal sta- bility of hard-shell colloids and macromolecules, respectively. In contrast, the solution-state behavior of polymers, proteins, and related macromolecules must be understood in terms of solvent interactions, which become especially important due to the accessible cavities of hydrophobic and hydrophilic moieties in these systems. The colloidal stability of permanently porous materials, such as nanoparticles of metal-organic frameworks (nanoMOFs), on the other hand, challenges conventional notions of colloidal stability due to the presence of both internal and external surfaces, and because their external surfaces are mostly empty space. To develop nanoMOFs and other porous colloids into useful materials, we must understand the solvation of porous interfaces. Here, we discuss classical models of solvation and colloidal stability for non-porous and pseudo-porous (proteins and polymers) materials as a basis to propose that the colloidal stability of porous materials likely involves self- assembled solvation shells and strong solvent interactions with the molecular components of the nanomaterial.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:43.788662,False
https://chemrxiv.org/engage/chemrxiv/article-details/6493db04853d501c004cc312,An Introductory Review on Advanced Multifunctional Materials,"This review summarizes applications of some of the advanced materials. It included the synthesis of several nanoparticles such as metal oxide nanoparticles (e.g., Fe3O4, ZnO, ZrOSO4, MoO3-x, CuO, AgFeO2, Co3O4, CeO2, SiO2, and CuFeO2); metal hydroxide nanosheets (e.g., Zn5(OH)8(NO3)2·2H2O, Zn(OH)(NO3)·H2O, and Zn5(OH)8(NO3)2); metallic nanoparticles (Ag, Au, Pd, and Pt); carbon-based nanomaterials (graphene, graphene oxide (GO), reduced graphene oxide (rGO), graphitic carbon nitride (g-C3N4), and carbon dots (CDs)); biopolymers (cellulose, nanocellulose, TEMPO-oxidized cellulose nanofibers (TOCNFs), alginate, and chitosan); organic polymers (e.g. covalent-organic frameworks (COFs)); and hybrid materials (e.g. metal-organic frameworks (MOFs)). These materials were applied in several fields such as environmental-based technologies (e.g., water remediation, air purification, gas storage), energy (production of hydrogen, dimethyl ether, solar cells, and supercapacitors), and biomedical sectors (sensing, biosensing, cancer therapy, and drug delivery). They can be used as efficient adsorbents and catalysts to remove emerging contaminants such as metals, dyes, drugs, antibiotics, pesticides, and oils in water via adsorption. They can be also used as catalysts for catalytic degradation, reduction, and oxidation of organic pollutants. They can be used as filters for air purification by capture greenhouse gases such as carbon dioxide (CO2) and volatile organic compounds (VOCs). They can be used for hydrogen production via water splitting, alcohol oxidation, and hydrolysis of NaBH4. Biomedical
2
applications such as antibacterial, drug delivery, and biosensing were also reviewed.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:43.976740,False
https://chemrxiv.org/engage/chemrxiv/article-details/626505b9bdc9c2461ee0d8de,CelloZIFPaper: Cellulose-ZIF Hybrid Paper for Heavy Metal Removal and Electrochemical Sensing,"The processing of hierarchical porous zeolitic imidazolate frameworks (ZIF-8) into a cellulose paper using sheet former Rapid-Köthen (R.K.) is reported. The procedure is a promising route to overcome a significant bottleneck towards applying metal-organic frameworks (MOFs) in commercial products. ZIF-8 crystals were integrated into cellulose pulp (CP) or TEMPO (2,2,6,6-tetramethylpiperidine-1-oxyl radical)-oxidized cellulose nanofibrils (TOCNF) following an in-situ or ex-situ process; the materials were denoted as CelloZIFPaper_In Situ and CelloZIFPaper_Ex Situ. The materials were applied as adsorbents to remove heavy metals from water, with adsorption capacities of 66.2 - 354.0 mg/g. CelloZIFPaper can also be used as a stand-alone working electrode for the selective sensing of toxic heavy metals, for instance, lead ions (Pb2+), using electrochemical-based methods with a detection limit of 8 µM. The electrochemical measurements may advance 'Lab-on-CelloZIFPaper' technologies for label-free detection of Pb2+ ions.",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:44.167634,False
https://chemrxiv.org/engage/chemrxiv/article-details/630b6a060c5277df29c5db50,"A database to compare possible MOFs for volumetric hydrogen storage, taking into account the cost of their building blocks","Physical adsorption at cryogenic temperature can increase the density of the stored hydrogen at a lower pressure than conventional compressed gas systems. This mechanism is also reversible and involves faster kinetics than chemical storage. Materials with certain structural and porous properties are necessary for volumetrically efficient hydrogen storage, including large specific surface areas, pore volumes, and appropriated bulk densities. Metal-organic frameworks (MOF) materials are remarkable candidates as adsorbents due to their porous properties and high crystallinity. Large databases like the MOF subset from the CSD or the CoRE-MOF can be used to find the best materials for this application, providing crystallographic information, composition, and porous properties. Herein, we created a database which includes crystallographic and porous properties, metallic and organic composition, and the minimum available cost for their linkers and corresponding suppliers for those for which it was publicly available. The database is also helpful for selecting structures with potential for industrial production and starting material for computational tools like machine learning or artificial intelligence approaches that relate the composition of MOFs with their performance in different applications. A user interface allows for creating customized selections of suitable MOF structures, looking for their porous and crystalline properties, gravimetric and volumetric total uptakes, and metallic and organic composition, as well as properties for the organic linkers like name, molecular mass, price, or presence of specific functional groups. This information was used to select potential structures from up to two metals and two linkers for the volumetric cryostorage of hydrogen. ",na,(Machine Learning AND (diffusion OR diffusivity) AND ((MOFs OR ZIFs OR metal-organic frameworks OR COFs OR covalent-organic frameworks) OR (porous materials OR nanomaterials OR porous nanoparticles))),2024-11-18 16:14:44.345963,False
